step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,newbalanceOrig,newbalanceDest,isFraud
85,PAYMENT,42802.97,C92708,32927.68,C37644,184232.82,0.0,227035.79,0
58,PAYMENT,185933.31,C47784,136264.34,C19099,259702.66,0.0,445635.97,0
79,PAYMENT,570.11,C51951,111669.95,C41625,93173.77,111099.84,93743.88,0
84,CASH_IN,175906.64,C45820,297001.79,C46101,19067.88,121095.14999999997,194974.52000000002,0
8,CASH_IN,2799.57,C52501,243014.79,C62549,481121.1,240215.22,483920.67,0
31,PAYMENT,103871.41,C95528,130277.99,C61339,80362.44,26406.58,184233.85,0
12,TRANSFER,23076.16,C34788,93622.65,C26271,61346.41,70546.48999999999,84422.57,0
21,PAYMENT,68030.97,C24415,953117.93,C74088,277398.21,885086.9600000001,345429.18000000005,0
94,CASH_OUT,51789.8,C39477,37272.75,C83431,60761.95,0.0,112551.75,0
62,PAYMENT,316274.92,C67400,251456.61,C63507,22296.09,0.0,338571.01,0
91,PAYMENT,39027.58,C83836,60297.69,C23241,436.73,21270.11,39464.310000000005,0
90,CASH_OUT,109223.01,C86265,103805.37,C24255,48723.8,0.0,157946.81,0
33,CASH_OUT,72790.27,C63530,7744.97,C50489,548494.05,0.0,621284.3200000001,0
26,TRANSFER,47626.93,C53988,31234.7,C18717,297458.64,0.0,345085.57,0
90,CASH_OUT,105295.4,C67645,49339.68,C27159,253163.39,0.0,358458.79000000004,0
40,TRANSFER,15056.98,C13530,28530.19,C69349,15713.11,13473.21,30770.09,0
65,PAYMENT,131948.67,C85299,16976.72,C81262,459122.98,0.0,591071.65,0
59,TRANSFER,88284.73,C96733,196793.09,C98807,160443.38,108508.36,248728.11,0
15,CASH_OUT,147105.01,C56148,157058.79,C34028,86313.61,9953.779999999999,233418.62,0
1,TRANSFER,140379.53,C55054,132059.28,C76764,103606.99,0.0,243986.52000000002,0
11,PAYMENT,64663.29,C36247,70949.69,C54919,214877.33,6286.4000000000015,279540.62,0
55,PAYMENT,54171.44,C88050,4079.24,C37603,94301.86,0.0,148473.3,0
2,CASH_IN,193650.92,C13171,44251.17,C33997,426896.91,0.0,620547.83,0
65,PAYMENT,243190.86,C37460,82868.2,C28318,136670.59,0.0,379861.44999999995,0
95,CASH_OUT,54374.29,C54020,129162.64,C96603,282932.38,74788.35,337306.67,0
44,PAYMENT,264995.28,C26078,108072.59,C71652,76177.64,0.0,341172.92000000004,0
16,CASH_IN,254240.58,C19286,63313.1,C17923,47337.92,0.0,301578.5,0
22,DEBIT,13885.84,C80821,18411.38,C43351,389838.51,4525.540000000001,403724.35000000003,0
18,CASH_IN,62407.38,C57892,22826.09,C67192,506664.85,0.0,569072.23,0
47,CASH_OUT,163684.83,C91633,203088.67,C58712,341983.27,39403.840000000026,505668.1,0
81,CASH_OUT,16222.93,C73485,53363.58,C26598,6093.69,37140.65,22316.62,0
30,PAYMENT,27497.28,C84314,241553.6,C98425,86488.9,214056.32,113986.18,0
10,PAYMENT,80582.66,C28405,188340.22,C69912,50533.7,107757.56,131116.36,0
99,PAYMENT,13000.58,C55886,33554.61,C15552,143183.43,20554.03,156184.00999999998,0
58,TRANSFER,41031.2,C23722,314959.09,C77117,4928.74,273927.89,45959.939999999995,0
62,CASH_IN,72301.78,C36471,16932.67,C39441,161924.09,0.0,234225.87,0
85,PAYMENT,156763.4,C55516,99699.12,C52247,98980.38,0.0,255743.78,0
80,TRANSFER,17161.05,C75431,151797.97,C83022,104789.22,134636.92,121950.27,0
6,CASH_OUT,127866.37,C32303,234444.79,C81758,275536.58,106578.42000000001,403402.95,0
67,TRANSFER,295373.38,C23346,12569.72,C69220,115278.68,0.0,410652.06,0
41,PAYMENT,23195.6,C81906,161382.23,C57682,117643.35,138186.63,140838.95,0
43,TRANSFER,25768.35,C38159,209687.82,C78376,381856.81,183919.47,407625.16,0
85,CASH_IN,153475.89,C52180,266345.36,C67568,49378.87,112869.46999999997,202854.76,0
77,CASH_IN,14439.58,C76740,17698.67,C36792,51831.43,3259.0899999999983,66271.01,0
18,PAYMENT,63536.22,C10948,149030.84,C35163,363990.53,85494.62,427526.75,0
58,CASH_IN,53349.83,C41254,52652.2,C87854,14467.33,0.0,67817.16,0
60,CASH_IN,71598.37,C42960,219576.79,C45111,209429.15,147978.42,281027.52,0
88,TRANSFER,73195.86,C66302,4594.11,C88739,109286.53,0.0,182482.39,0
27,PAYMENT,81590.59,C36394,359021.87,C90189,644353.52,277431.28,725944.11,0
68,CASH_IN,170392.64,C88853,33890.06,C17678,105307.7,0.0,275700.34,0
22,PAYMENT,55904.14,C65183,109345.56,C11440,40045.57,53441.42,95949.70999999999,0
24,CASH_OUT,24280.19,C63782,151756.27,C32652,43193.34,127476.07999999999,67473.53,0
40,CASH_OUT,154077.58,C36532,225776.24,C27246,289855.7,71698.66,443933.28,0
74,PAYMENT,387705.81,C99824,81480.49,C65074,186512.91,0.0,574218.72,0
66,CASH_OUT,13447.82,C28416,76580.48,C82042,505885.91,63132.659999999996,519333.73,0
40,CASH_OUT,30172.45,C25417,312348.09,C17080,146308.01,282175.64,176480.46000000002,0
6,TRANSFER,378878.63,C45868,1058626.27,C34613,472716.38,679747.64,851595.01,0
18,CASH_OUT,25041.8,C39761,330282.3,C44189,36448.92,305240.5,61490.72,0
81,TRANSFER,54878.02,C63093,38751.25,C37221,396248.19,0.0,451126.21,0
87,DEBIT,8736.09,C50578,101044.99,C56907,121289.25,92308.90000000001,130025.34,0
30,PAYMENT,36398.09,C36860,23368.01,C15865,267982.65,0.0,304380.74,0
21,CASH_OUT,30001.31,C23909,208318.06,C85432,505652.06,178316.75,535653.37,0
62,CASH_OUT,316237.49,C10827,146453.68,C78751,11486.5,0.0,327723.99,0
10,CASH_OUT,15150.14,C91955,66685.03,C32132,221919.42,51534.89,237069.56,0
13,TRANSFER,37105.72,C73568,285637.21,C43083,193563.69,248531.49000000002,230669.41,0
76,TRANSFER,8302.56,C24261,31882.25,C89700,26063.77,23579.690000000002,34366.33,0
9,CASH_OUT,111468.62,C93742,78830.16,C37072,26177.69,0.0,137646.31,0
68,CASH_OUT,428884.69,C39457,36710.75,C83798,22775.46,0.0,451660.15,0
39,CASH_OUT,16627.06,C72683,275387.39,C99834,56701.54,258760.33000000002,73328.6,0
24,TRANSFER,98667.19,C26616,259670.64,C54508,528850.72,161003.45,627517.9099999999,0
34,PAYMENT,16642.92,C49771,74984.24,C25686,184037.59,58341.32000000001,200680.51,0
61,CASH_OUT,25681.31,C56703,14791.88,C35963,66927.78,0.0,92609.09,0
41,PAYMENT,78128.91,C45716,183586.99,C32226,46109.9,105458.07999999999,124238.81,0
5,CASH_OUT,299008.76,C17048,220559.45,C41228,301928.6,0.0,600937.36,0
79,CASH_OUT,64458.75,C71144,723273.97,C23743,9553.44,658815.22,74012.19,0
50,CASH_OUT,59876.83,C41612,27158.37,C22728,477634.2,0.0,537511.03,0
4,CASH_OUT,14730.54,C80026,18458.61,C42711,205349.14,3728.0699999999997,220079.68000000002,0
51,TRANSFER,82902.36,C69506,115361.34,C20988,55114.91,32458.979999999996,138017.27000000002,0
52,PAYMENT,62073.17,C13595,39700.51,C82299,29605.55,0.0,91678.72,0
39,PAYMENT,40736.27,C76476,13948.34,C99003,50312.92,0.0,91049.19,0
8,CASH_OUT,131175.23,C94003,31918.95,C48776,36572.63,0.0,167747.86000000002,0
45,CASH_IN,35370.37,C67279,65070.97,C13014,423159.94,29700.6,458530.31,0
88,TRANSFER,233185.27,C46640,62227.01,C83293,274912.61,0.0,508097.88,0
28,CASH_OUT,206147.37,C98710,509772.36,C53723,226354.17,303624.99,432501.54000000004,0
27,CASH_OUT,66670.76,C94353,87639.2,C37828,568996.68,20968.440000000002,635667.4400000001,0
65,TRANSFER,238580.58,C99347,232287.16,C36962,131916.9,0.0,370497.48,0
34,PAYMENT,325853.03,C43490,16479.11,C15804,153070.09,0.0,478923.12,0
81,CASH_OUT,3706.93,C24532,116.2,C81423,183512.81,0.0,187219.74,0
62,PAYMENT,191352.64,C59772,12364.96,C96909,59045.6,0.0,250398.24000000002,0
62,CASH_OUT,51498.93,C56770,261507.83,C20429,5823.69,210008.9,57322.62,0
38,CASH_OUT,533915.03,C55117,7417.94,C20725,356495.57,0.0,890410.6000000001,1
26,PAYMENT,41994.1,C41292,734004.49,C64542,225766.67,692010.39,267760.77,0
24,TRANSFER,179088.03,C69230,67318.11,C66997,52599.49,0.0,231687.52,0
39,CASH_OUT,24887.99,C65770,96470.54,C31706,66149.71,71582.54999999999,91037.70000000001,0
21,CASH_OUT,266217.42,C99170,251316.35,C28619,554883.93,0.0,821101.3500000001,0
94,PAYMENT,135738.58,C62839,522332.71,C79627,439310.52,386594.13,575049.1,0
47,CASH_OUT,33383.96,C48277,73295.65,C59303,194619.92,39911.689999999995,228003.88,0
48,CASH_OUT,116253.77,C49829,135207.58,C97027,4232.76,18953.809999999983,120486.53,0
13,TRANSFER,57163.05,C22970,152242.33,C81026,232816.94,95079.27999999998,289979.99,0
3,PAYMENT,196210.21,C34031,42361.96,C95402,66340.52,0.0,262550.73,0
32,CASH_OUT,595.8,C92511,164635.85,C95357,47434.69,164040.05000000002,48030.490000000005,0
35,TRANSFER,74095.43,C12064,498949.06,C13418,23729.04,424853.63,97824.47,0
19,CASH_IN,114338.14,C91440,44137.5,C11587,467224.02,0.0,581562.16,0
14,CASH_OUT,50557.92,C92399,85397.73,C16158,262513.8,34839.81,313071.72,0
48,PAYMENT,64110.27,C60438,318724.98,C53408,121992.86,254614.71,186103.13,0
86,TRANSFER,27439.74,C75635,189685.97,C32690,301981.81,162246.23,329421.55,0
81,CASH_IN,54033.52,C15169,129055.92,C87648,624370.28,75022.4,678403.8,0
68,PAYMENT,253960.58,C60695,23290.77,C95402,19738.18,0.0,273698.76,0
45,CASH_OUT,48549.47,C42315,262590.39,C12349,991038.96,214040.92,1039588.4299999999,0
19,PAYMENT,446009.05,C71955,443285.34,C83854,154318.72,0.0,600327.77,0
64,PAYMENT,62643.58,C27426,67985.98,C94502,10880.69,5342.399999999994,73524.27,0
66,PAYMENT,96880.36,C44443,135669.62,C88263,269604.19,38789.259999999995,366484.55,0
79,PAYMENT,464.64,C11954,22200.59,C65993,7349.89,21735.95,7814.530000000001,0
66,CASH_OUT,20701.45,C62156,349027.15,C76961,333671.48,328325.7,354372.93,0
75,CASH_IN,43960.72,C16685,15643.47,C49022,178452.26,0.0,222412.98,0
45,PAYMENT,39747.62,C39069,79009.51,C11116,231189.85,39261.88999999999,270937.47000000003,0
87,PAYMENT,127041.02,C26368,115621.97,C31765,112672.2,0.0,239713.22,0
74,TRANSFER,79532.88,C24319,19314.24,C99816,761547.02,0.0,841079.9,0
67,PAYMENT,24429.08,C90433,296593.32,C37274,107618.8,272164.24,132047.88,0
69,PAYMENT,93044.22,C70635,263867.18,C15690,7484.64,170822.96,100528.86,0
3,DEBIT,14055.16,C64664,28417.08,C47892,155148.83,14361.920000000002,169203.99,0
38,CASH_OUT,202059.66,C20335,8234.13,C92559,393424.86,0.0,595484.52,0
77,CASH_OUT,138502.01,C26781,137284.51,C41025,205391.88,0.0,343893.89,0
42,PAYMENT,42459.19,C21381,440150.5,C94577,32920.22,397691.31,75379.41,0
83,CASH_OUT,4956.7,C70547,58429.57,C72757,84111.13,53472.87,89067.83,0
40,CASH_OUT,152679.55,C20401,290517.31,C33223,67351.02,137837.76,220030.57,0
50,CASH_IN,27894.79,C98662,56323.78,C30532,6706.02,28428.989999999998,34600.81,0
35,PAYMENT,29971.17,C59728,216900.0,C48926,168801.95,186928.83000000002,198773.12,0
24,CASH_IN,56481.62,C69698,134795.22,C25285,131667.24,78313.6,188148.86,0
88,PAYMENT,93793.73,C42003,48698.26,C81432,132581.1,0.0,226374.83000000002,0
17,CASH_IN,3498.37,C87046,615725.89,C57781,38430.19,612227.52,41928.560000000005,0
40,PAYMENT,174689.64,C79547,299099.71,C92031,109880.93,124410.07,284570.57,0
74,CASH_OUT,3473.44,C28548,28140.77,C79094,36861.82,24667.33,40335.26,0
66,PAYMENT,19223.93,C94209,109983.39,C38655,56875.62,90759.45999999999,76099.55,0
44,TRANSFER,25721.18,C70297,358451.26,C10525,82776.16,332730.08,108497.34,0
23,PAYMENT,189318.85,C58658,381606.5,C91361,114603.48,192287.65,303922.33,0
6,TRANSFER,137002.02,C61520,80804.06,C53714,1765.56,0.0,138767.58,0
66,CASH_OUT,94312.89,C74251,131685.12,C98975,521846.4,37372.229999999996,616159.29,0
21,TRANSFER,44029.27,C25648,147329.09,C35140,276852.87,103299.82,320882.14,0
35,PAYMENT,80494.12,C39038,127572.03,C76712,19505.44,47077.91,99999.56,0
29,CASH_IN,5227.68,C24778,175637.3,C60021,148875.01,170409.62,154102.69,0
7,PAYMENT,201058.84,C78752,2315.99,C11581,81457.56,0.0,282516.4,0
93,DEBIT,117765.23,C36355,113515.19,C72043,280253.91,0.0,398019.13999999996,0
53,CASH_IN,109906.1,C51546,132457.76,C58678,59166.86,22551.660000000003,169072.96000000002,0
37,CASH_OUT,415275.31,C40201,183058.31,C37300,472091.7,0.0,887367.01,0
23,PAYMENT,76195.71,C20614,149466.68,C19746,153200.17,73270.96999999999,229395.88,0
97,PAYMENT,7587.24,C99801,30000.36,C53701,31005.92,22413.120000000003,38593.159999999996,0
8,CASH_OUT,25888.73,C10716,69332.99,C91080,123400.4,43444.26000000001,149289.13,0
76,PAYMENT,17504.65,C77721,81450.36,C88659,315674.32,63945.71,333178.97000000003,0
48,CASH_OUT,283401.19,C54154,167044.18,C68024,45648.95,0.0,329050.14,0
10,CASH_IN,13651.05,C71577,163715.81,C64381,95754.01,150064.76,109405.06,0
79,DEBIT,2279.74,C19141,190854.12,C50769,30542.99,188574.38,32822.73,0
24,CASH_OUT,35981.02,C78738,142725.31,C45784,167853.24,106744.29000000001,203834.25999999998,0
90,CASH_IN,13010.65,C61525,75443.27,C82088,110681.05,62432.62,123691.7,0
47,PAYMENT,96838.28,C43562,44909.64,C84977,416867.05,0.0,513705.32999999996,0
53,CASH_IN,25327.38,C92823,29065.74,C96590,49405.26,3738.3600000000006,74732.64,0
39,TRANSFER,184978.63,C15274,65160.35,C59952,315573.54,0.0,500552.17,0
67,TRANSFER,15445.61,C41055,66771.68,C60552,13305.14,51326.06999999999,28750.75,0
66,PAYMENT,16541.06,C65947,162494.92,C84327,120673.29,145953.86000000002,137214.35,0
6,PAYMENT,93570.18,C15487,49320.47,C79223,615888.91,0.0,709459.0900000001,0
21,TRANSFER,8546.22,C22587,25685.2,C25943,2738.03,17138.980000000003,11284.25,0
73,DEBIT,5191.62,C32883,551483.31,C92895,206314.83,546291.6900000001,211506.44999999998,0
74,PAYMENT,20322.05,C29252,5713.74,C76751,29113.63,0.0,49435.68,0
36,TRANSFER,74805.31,C50637,420198.08,C46618,193878.61,345392.77,268683.92,0
3,PAYMENT,79358.59,C34245,82224.66,C54926,12048.09,2866.070000000007,91406.68,0
88,PAYMENT,48568.77,C39848,122904.36,C38419,209323.84,74335.59,257892.61,0
86,PAYMENT,62936.93,C86458,239394.27,C46266,79463.66,176457.34,142400.59,0
78,CASH_IN,60675.23,C74651,344022.73,C65454,60203.37,283347.5,120878.6,0
42,CASH_OUT,61164.44,C53517,1275189.25,C75954,881743.22,1214024.81,942907.6599999999,0
45,CASH_OUT,30960.32,C48069,152960.16,C59412,3125.83,121999.84,34086.15,0
44,CASH_OUT,18572.2,C61535,151075.61,C57844,103282.6,132503.40999999997,121854.8,0
91,CASH_OUT,49674.73,C90775,28886.11,C95864,33479.41,0.0,83154.14000000001,0
33,CASH_OUT,62262.68,C63264,104604.52,C81302,196761.36,42341.840000000004,259024.03999999998,0
60,CASH_OUT,306635.75,C60003,199065.52,C47980,261139.57,0.0,567775.3200000001,0
86,CASH_OUT,138012.31,C79921,498665.86,C12822,152184.49,360653.55,290196.8,0
93,CASH_OUT,197641.98,C12778,5782.83,C55494,1116433.73,0.0,1314075.71,1
83,PAYMENT,48818.35,C45141,255186.48,C25976,195641.61,206368.13,244459.96,0
83,PAYMENT,85006.68,C47685,253726.64,C64719,277611.24,168719.96000000002,362617.92,0
70,CASH_IN,135607.08,C84786,84532.79,C72619,80391.53,0.0,215998.61,0
83,PAYMENT,20270.47,C44420,76589.98,C79964,421193.68,56319.509999999995,441464.15,0
77,CASH_OUT,61478.07,C13109,451976.07,C82953,385476.22,390498.0,446954.29,0
26,CASH_OUT,42816.97,C66255,70712.74,C21059,37169.17,27895.770000000004,79986.14,0
86,CASH_OUT,79361.81,C20938,8338.2,C30556,334942.31,0.0,414304.12,0
21,PAYMENT,34549.38,C19396,302531.36,C87060,170940.47,267981.98,205489.85,0
2,CASH_OUT,43799.21,C65728,335350.62,C91535,150168.03,291551.41,193967.24,0
47,CASH_OUT,178536.81,C95058,116949.78,C85371,45909.95,0.0,224446.76,0
30,CASH_OUT,150278.05,C29728,353899.56,C36174,107181.05,203621.51,257459.09999999998,0
27,CASH_OUT,52276.05,C67727,155212.47,C94056,569544.01,102936.42,621820.06,0
71,CASH_OUT,10304.08,C47519,22074.77,C96127,115597.77,11770.69,125901.85,0
20,CASH_IN,33648.82,C38842,27691.84,C56667,20257.92,0.0,53906.74,0
50,PAYMENT,131651.32,C36357,92728.23,C41359,96204.45,0.0,227855.77000000002,0
95,PAYMENT,140915.6,C84176,102203.07,C35824,41110.27,0.0,182025.87,0
23,CASH_OUT,39240.72,C50951,102776.14,C27600,319200.08,63535.42,358440.80000000005,0
13,PAYMENT,280845.4,C32021,450634.4,C52082,235213.47,169789.0,516058.87,0
81,CASH_OUT,69663.61,C48924,103683.76,C13728,108287.62,34020.149999999994,177951.22999999998,0
4,CASH_OUT,210663.95,C40452,165009.43,C99169,87414.82,0.0,298078.77,0
14,PAYMENT,75460.42,C12529,280885.06,C82186,104801.4,205424.64,180261.82,0
20,PAYMENT,1216.02,C26795,260081.21,C60365,360879.51,258865.19,362095.53,0
13,TRANSFER,10482.3,C88093,174926.22,C36650,9723.16,164443.92,20205.46,0
3,PAYMENT,11120.31,C41172,467882.72,C23015,66631.42,456762.41,77751.73,0
90,TRANSFER,126465.06,C82165,56870.28,C86614,147649.83,0.0,274114.89,0
90,CASH_OUT,196771.4,C20265,328702.81,C81498,95606.24,131931.41,292377.64,0
82,CASH_OUT,74593.54,C73010,55899.77,C41529,43498.04,0.0,118091.57999999999,0
96,PAYMENT,192599.03,C51342,121236.47,C87280,62973.27,0.0,255572.3,0
78,PAYMENT,46494.75,C11798,26970.52,C42847,424006.66,0.0,470501.41,0
47,CASH_OUT,10747.13,C79418,204409.4,C41438,4564.06,193662.27,15311.189999999999,0
3,CASH_OUT,29974.0,C45943,147932.35,C63280,79921.18,117958.35,109895.18,0
1,CASH_OUT,12558.89,C59572,400476.51,C44263,428975.88,387917.62,441534.77,0
90,CASH_OUT,216942.9,C53786,81044.89,C22011,560647.64,0.0,777590.54,0
24,PAYMENT,27330.68,C66086,95837.14,C25417,1399.84,68506.45999999999,28730.52,0
35,TRANSFER,138897.27,C78892,11523.43,C76596,828147.23,0.0,967044.5,0
14,CASH_IN,7400.71,C36316,198734.31,C73622,267447.31,191333.6,274848.02,0
67,PAYMENT,149186.88,C76672,522767.56,C17811,110246.22,373580.68,259433.1,0
13,TRANSFER,8890.25,C23994,279262.09,C30239,147717.37,270371.84,156607.62,0
47,CASH_IN,295045.83,C21516,177843.03,C91944,43324.92,0.0,338370.75,0
50,TRANSFER,102338.83,C60413,298439.61,C77845,124880.95,196100.77999999997,227219.78,0
78,TRANSFER,112806.7,C90204,60929.48,C67776,144494.69,0.0,257301.39,0
85,PAYMENT,114248.07,C39078,118047.68,C32839,30654.17,3799.609999999986,144902.24,0
26,CASH_IN,32120.47,C83341,17696.14,C89968,20457.62,0.0,52578.09,0
3,CASH_OUT,58511.16,C23035,71897.74,C69126,142477.85,13386.580000000002,200989.01,0
51,PAYMENT,235742.88,C25363,41718.98,C91037,48540.58,0.0,284283.46,0
40,CASH_OUT,23180.36,C44365,6942.13,C38725,563875.58,0.0,587055.94,0
68,PAYMENT,75005.19,C25904,14777.28,C88372,38126.92,0.0,113132.11,0
36,TRANSFER,38997.89,C80990,872297.35,C16148,136495.79,833299.46,175493.68,0
51,CASH_IN,144216.27,C53175,406345.69,C31284,303468.71,262129.42,447684.98,0
1,CASH_OUT,60923.72,C65130,191609.65,C84262,347202.42,130685.93,408126.14,0
33,CASH_OUT,41968.79,C23562,91654.34,C93525,405429.58,49685.549999999996,447398.37,0
7,CASH_IN,89890.9,C49205,75680.46,C57874,123073.51,0.0,212964.40999999997,0
52,CASH_OUT,11209.16,C20457,169159.92,C99825,209459.24,157950.76,220668.4,0
11,PAYMENT,82088.47,C12470,41547.3,C14261,408891.94,0.0,490980.41000000003,0
27,PAYMENT,153012.63,C40475,47246.89,C23846,199063.32,0.0,352075.95,0
14,TRANSFER,329620.9,C55643,347797.44,C62720,496177.55,18176.53999999998,825798.45,0
86,PAYMENT,186558.19,C56768,15042.73,C51124,672357.83,0.0,858916.02,0
80,CASH_OUT,95798.46,C27562,11823.03,C13623,144010.82,0.0,239809.28000000003,0
46,CASH_OUT,77789.59,C89527,87523.3,C76554,47594.25,9733.710000000006,125383.84,0
76,CASH_OUT,39850.68,C39275,80653.6,C25753,147810.21,40802.920000000006,187660.88999999998,0
10,CASH_OUT,64990.31,C30704,79782.93,C94574,590050.31,14792.619999999995,655040.6200000001,0
24,TRANSFER,96360.79,C27317,92965.51,C31935,176683.84,0.0,273044.63,0
61,CASH_IN,13903.48,C13516,58105.3,C92458,12250.2,44201.82000000001,26153.68,0
18,CASH_OUT,128491.73,C52184,35577.03,C31526,257131.45,0.0,385623.18,0
86,CASH_OUT,28104.94,C26158,11614.53,C35333,140894.54,0.0,168999.48,0
9,PAYMENT,12256.24,C23138,25483.98,C74377,202350.77,13227.74,214607.00999999998,0
17,CASH_OUT,10312.51,C99247,5091.24,C61225,72791.06,0.0,83103.56999999999,0
58,CASH_OUT,38517.65,C49252,65222.78,C49123,287658.83,26705.129999999997,326176.48000000004,0
13,CASH_OUT,38623.71,C51998,3373.0,C80571,118862.37,0.0,157486.08,0
50,PAYMENT,84939.83,C19505,55292.54,C61660,162986.83,0.0,247926.65999999997,0
6,CASH_OUT,61255.41,C93418,35952.12,C24866,123093.19,0.0,184348.6,0
85,TRANSFER,138606.08,C18602,166656.26,C37106,358738.88,28050.180000000022,497344.95999999996,0
51,CASH_IN,1934.65,C49484,156990.9,C31758,13768.84,155056.25,15703.49,0
36,PAYMENT,9531.44,C51841,86263.95,C91924,262730.56,76732.51,272262.0,0
71,TRANSFER,28494.97,C34618,191635.02,C49819,328266.33,163140.05,356761.30000000005,0
25,PAYMENT,3973.14,C26373,65701.97,C22240,65333.64,61728.83,69306.78,0
11,TRANSFER,17906.04,C72860,24661.12,C91857,23577.47,6755.079999999998,41483.51,0
44,TRANSFER,129946.55,C19021,6338.37,C88142,153320.38,0.0,283266.93,0
14,CASH_IN,160096.71,C25311,7011.44,C56958,129528.3,0.0,289625.01,0
29,PAYMENT,89789.86,C21366,116284.03,C76142,117898.53,26494.17,207688.39,0
74,CASH_OUT,84617.98,C33318,257739.18,C98344,246459.01,173121.2,331076.99,0
50,TRANSFER,98584.45,C48083,138900.77,C13492,87172.68,40316.31999999999,185757.13,0
5,CASH_OUT,161554.99,C15477,62164.53,C76736,337096.36,0.0,498651.35,0
72,CASH_OUT,185032.8,C45040,114295.85,C89759,164957.25,0.0,349990.05,0
69,TRANSFER,41402.97,C28651,298409.5,C33703,292388.41,257006.53,333791.38,0
88,TRANSFER,53853.55,C57120,267818.29,C20495,35506.34,213964.74,89359.89,0
57,PAYMENT,165394.81,C44714,149245.17,C78439,207682.36,0.0,373077.17,0
26,CASH_OUT,23658.77,C20129,151713.12,C88551,74531.93,128054.34999999999,98190.7,0
6,TRANSFER,285949.45,C75228,94627.96,C40996,175792.34,0.0,461741.79000000004,0
16,CASH_IN,182164.34,C67999,776129.03,C58615,331740.57,593964.6900000001,513904.91000000003,0
60,TRANSFER,58137.8,C61188,186203.05,C49773,109145.57,128065.24999999999,167283.37,0
12,CASH_IN,72096.39,C65655,114549.33,C18031,251939.12,42452.94,324035.51,0
75,PAYMENT,57528.92,C53758,348007.2,C95236,1233.12,290478.28,58762.04,0
3,PAYMENT,26012.69,C61664,32090.12,C89584,330360.29,6077.43,356372.98,0
63,TRANSFER,27440.95,C99068,11948.79,C98863,38874.04,0.0,66314.99,0
64,PAYMENT,36063.25,C84042,17877.3,C87492,97394.41,0.0,133457.66,0
62,CASH_IN,52470.32,C50967,430215.84,C38946,22005.03,377745.52,74475.35,0
6,CASH_OUT,224219.66,C41977,5995.33,C83805,302838.37,0.0,527058.03,0
19,PAYMENT,44403.63,C34096,144217.73,C19995,118765.24,99814.1,163168.87,0
18,CASH_OUT,82665.48,C61351,302428.55,C90080,155540.06,219763.07,238205.53999999998,0
80,CASH_OUT,9266.56,C47488,104653.72,C51892,32231.26,95387.16,41497.82,0
87,PAYMENT,48504.13,C12445,44698.09,C10170,583313.08,0.0,631817.21,0
43,CASH_OUT,55813.13,C55070,221739.48,C66311,84818.01,165926.35,140631.13999999998,0
73,TRANSFER,69883.1,C35723,454791.3,C23935,250216.87,384908.19999999995,320099.97,0
3,CASH_OUT,61959.7,C78129,22841.19,C25694,91507.1,0.0,153466.8,0
